nome_imagem,minimo,maximo,media,std,var,mediana,assimetria,curtose,amplitude_ao_quadrado,entropia_completa,entropia_dos_bins,energia_media,rms,desvio_absoluto_medio,p925,p850,p150,p75,amplitude_interquartil,uniformidade,media_robusta,rotulo
COVID-54.png,0.0,209.0,126.22612722452769,45.99770600532677,2115.7889577524743,129.0,-0.12167977302788578,-1.2866799237754152,43681.0,7.268972371972915,2.4168486582160735,18048.824151855126,134.34591230050555,40.989172702297154,189.0,181.0,72.0,61.0,85.0,0.20574978838942265,126.6823619206217,1
COVID-55.png,3.0,251.0,161.76615474099842,54.85156730242275,3008.6944355322125,162.0,-0.6840509323017278,0.15838006074648625,61504.0,7.503879403766957,2.6876094244314754,29176.983255220857,170.8127139741678,44.40903537153814,230.0,223.0,112.0,79.0,83.0,0.17168749244336634,167.37574176809915,1
COVID-56.png,0.0,216.0,121.82359257726424,55.33502688508322,3061.9652003728825,121.0,-0.07649021803071983,-1.0483353185544677,46656.0,7.607180053422496,2.7226668898456423,17902.952908804153,133.80191668583882,47.530688338037145,202.0,191.0,61.0,45.0,95.0,0.15699013145147445,123.25755893050504,1
COVID-57.png,0.0,255.0,124.26514244807105,27.450583529629526,753.5345361171678,131.0,-0.7097296123567188,1.2670721389659052,65025.0,6.655546007819575,1.7739018225833478,16195.360163756557,127.26099231012053,22.010139495849536,157.0,151.0,93.0,81.0,38.0,0.35303010385723366,126.4813485379794,1
COVID-58.png,0.0,255.0,141.19736915694455,63.20103183986922,3994.3704256241635,138.0,0.041321959239762895,-0.87394723786083,65025.0,7.808960555782611,2.8749220959316726,23931.06748246664,154.696695124578,53.19241677760859,241.0,219.0,75.0,57.0,99.0,0.1437557143740415,141.01906467827487,1
COVID-59.png,23.0,255.0,174.12577040525275,48.92188341209995,2393.3506765871,177.0,-0.4070844532300962,-0.527341497243262,53824.0,7.482592644332827,2.5405323380961016,32713.13459580989,180.8677267945,39.85868250875946,242.0,231.0,117.0,95.0,72.0,0.1874952292771484,177.08487901262055,1
COVID-6.png,1.0,211.0,152.10205702397064,39.93652680742334,1594.9261734400432,155.0,-0.9891432523834138,1.0697167577156899,44100.0,7.018895707115996,2.307767092152213,24729.961924363262,157.25762914518094,31.240439203217825,199.0,195.0,115.0,95.0,57.0,0.22927896061896139,156.74441995039956,1
COVID-60.png,0.0,255.0,154.6924531045514,37.22161719895007,1385.4487869051757,164.0,-0.7438047376585559,0.11108202084375618,65025.0,7.0789190594496265,2.1809819733585885,25315.20383440901,159.10752287182717,30.788047973343836,199.0,190.0,112.0,94.0,56.0,0.26185828422104646,157.7209202232527,1
COVID-61.png,0.0,236.0,124.0331651771233,59.87201076849535,3584.6576734628234,132.0,-0.4545545420611649,-0.5566127859782926,55696.0,7.513235283232997,2.7394987730126994,18968.883737318374,137.72757072321568,48.3881801251452,206.0,192.0,56.0,12.0,83.0,0.1617456231602222,128.1820061330114,1
COVID-62.png,3.0,191.0,138.44552074361584,37.12481918795099,1378.252199738054,147.0,-0.999645312792393,0.595020973889147,35344.0,6.8721084883060675,2.0553704744412786,20545.41441370902,143.3367169071101,30.044146039047803,180.0,176.0,101.0,84.0,54.0,0.27549867142646856,142.86379819080997,1
COVID-63.png,0.0,255.0,151.93391572801198,53.552200770247,2867.838207336843,170.0,-1.2031949662887536,0.8436596605641995,65025.0,7.268939065518406,2.436403885162712,25951.752955783493,161.09547776329256,42.3917253388383,207.0,199.0,96.0,59.0,66.0,0.22363148049733192,159.59633997107576,1
COVID-64.png,0.0,208.0,144.0313083746267,43.3456533668181,1878.845665796349,152.0,-1.0880567622553716,0.8973444028513828,43264.0,7.109699126396903,2.305661352744344,22623.863457903157,150.41231152370193,33.50561733431865,195.0,185.0,108.0,49.0,54.0,0.2383615217184355,149.6572586259712,1
COVID-7.png,0.0,248.0,149.37020838693078,56.67419251073704,3211.964096744083,156.0,-0.5152391623066275,-0.463223260947609,61504.0,7.461893969184334,2.7135767302945815,25523.423250299213,159.7605184339961,47.121246666062945,222.0,218.0,87.0,63.0,90.0,0.17043258505414668,155.55903171772843,1
COVID-8.png,43.0,251.0,160.47578886142213,49.2912859933503,2429.6308748782517,167.0,-0.2954412260581074,-1.1003014233934845,43264.0,7.380637095053923,2.5368203966173257,28182.109685573985,167.87528015039612,42.24972084536521,226.0,217.0,97.0,81.0,83.0,0.17806848592614044,162.47383882052986,1
COVID-9.png,0.0,255.0,125.14219080323487,56.700734412939816,3214.9732829667373,131.0,-0.496254515422328,0.16175425613721295,65025.0,7.208901020672849,2.6565745170003456,18875.54120199998,137.38828626196624,42.08198306874882,204.0,186.0,70.0,0.0,56.0,0.19075313376135838,128.83823856991702,1
Snap-181.jpg,99.0,255.0,248.30787272135416,26.06492763129327,679.3804524245553,255.0,-3.7787747662107534,12.731344206029506,24336.0,0.7982065531767965,0.4302030795110557,62336.180107828775,249.67214523816784,12.493403226602085,255.0,255.0,255.0,255.0,0.0,0.8791961352668702,255.0,2
Snap-183.jpg,113.0,255.0,248.99817362467448,24.05555614857309,578.6697816171526,255.0,-3.904651571185927,13.716170902135222,20164.0,0.7531677470556322,0.4075838884389194,62578.76025004069,250.15747090590895,11.249107813989701,255.0,255.0,255.0,255.0,0.0,0.8849980108255312,255.0,2
Snap-184.jpg,102.0,255.0,248.8535919189453,25.488341782673455,649.6555668303774,255.0,-4.045093168332839,14.80856559301585,23409.0,0.7227874477685967,0.3919964382946826,62577.76577779134,250.15548320552827,11.563371919728816,255.0,255.0,255.0,255.0,0.0,0.8921428179946209,255.0,2
Snap-185.jpg,102.0,255.0,249.33485493977864,23.65162935580983,559.3995711846054,255.0,-4.1933227163667635,16.453926080940256,23409.0,0.7709485802311556,0.41177776315491754,62727.26945902507,250.4541264563734,10.631803162356476,255.0,255.0,255.0,255.0,0.0,0.8914448235527508,255.0,2
Snap-187.jpg,104.0,255.0,248.31517557779947,26.502902298592005,702.4038302487133,255.0,-3.8476245717909805,13.24126189959691,22801.0,0.7743241735211714,0.4226008914762465,62362.8302524821,249.72550981524114,12.511292413248631,255.0,255.0,255.0,255.0,0.0,0.88296367126041,255.0,2
Snap-188.jpg,107.0,255.0,248.68541849772134,24.691842771913365,609.6870994728903,255.0,-3.8003072756965226,12.920730853316106,21904.0,0.7928969615644933,0.42435609637171284,62454.1244728597,249.90823210302557,11.792323296115724,255.0,255.0,255.0,255.0,0.0,0.880206006245729,255.0,2
Snap-189.jpg,113.0,255.0,248.36193115234374,24.82834574479327,616.4467524229941,255.0,-3.640553753623662,11.771476490196589,20164.0,0.8677282994563467,0.45684592394591356,62300.09559814453,249.5998709898395,12.310376429468398,255.0,255.0,255.0,255.0,0.0,0.8696749829062158,255.0,2
Snap-190.jpg,109.0,255.0,248.34626139322916,25.923753159695043,672.0409778847987,255.0,-3.795626709331289,12.884564309983265,21316.0,0.8074152829537905,0.43753033467778496,62347.906525878905,249.69562776684518,12.415502062250516,255.0,255.0,255.0,255.0,0.0,0.8786312291298475,255.0,2
Snap-28.jpg,73.0,255.0,245.49719075520832,36.8581834922766,1358.5256903503314,255.0,-3.673740688888797,11.625554623024101,33124.0,0.7288762163195559,0.42558024466752986,61627.39635904948,248.24865832275808,17.777803203422504,255.0,255.0,255.0,255.0,0.0,0.8794563085209992,255.0,2
Snap-30.jpg,70.0,255.0,246.00428466796876,36.06062155980734,1300.3684272796418,255.0,-3.8441821316105913,12.979472286566189,34225.0,0.7471448565419009,0.4202734541994286,61818.476502278645,248.63321681199125,16.866007168029736,255.0,255.0,255.0,255.0,0.0,0.8853367467717992,255.0,2
Snap-31.jpg,66.0,255.0,244.9569091796875,38.12371997019835,1453.4180243661006,255.0,-3.6200645642167912,11.312973224853568,35721.0,0.8202674535131591,0.4600044291337126,61457.30537923177,247.90583974410885,18.699041792502005,255.0,255.0,255.0,255.0,0.0,0.87327484655016,255.0,2
Snap-32.jpg,75.0,255.0,245.60808451334634,36.65774708593479,1343.7904214163605,255.0,-3.719264460154606,12.00154607556871,32400.0,0.760280924887358,0.43108798567345774,61667.12159973144,248.32865642074304,17.561487014207334,255.0,255.0,255.0,255.0,0.0,0.8801095286477771,255.0,2
Snap-33.jpg,71.0,255.0,245.76243957519532,37.16219577940875,1381.0287951471053,255.0,-3.838639607358849,12.896079189678858,33856.0,0.7118991709068155,0.40776931856003285,61780.20550109863,248.55624212861488,17.348886487806336,255.0,255.0,255.0,255.0,0.0,0.8867131362781755,255.0,2
Snap-34.jpg,68.0,255.0,245.9989589436849,37.005281467111516,1369.390856460147,255.0,-3.950634320189433,13.804385717649954,34969.0,0.707014750328055,0.3953353635788547,61884.87865783691,248.76671533353675,16.932357535141374,255.0,255.0,255.0,255.0,0.0,0.89063353790616,255.0,2
Snap-35.jpg,70.0,255.0,244.5316249593099,39.14599654935057,1532.4090458417668,255.0,-3.5424683236933836,10.705091958984747,34225.0,0.8107875320297225,0.4615294997055178,61328.124651082355,247.64515874751592,19.464141159138073,255.0,255.0,255.0,255.0,0.0,0.8704219645717077,255.0,2
Snap-38.jpg,71.0,255.0,247.1348887125651,34.18941288159087,1168.9159531878915,255.0,-4.199939909369435,15.846971218521858,33856.0,0.6378721478452503,0.3686387010249452,62244.569172159834,249.48861531572905,14.887952848163332,255.0,255.0,255.0,255.0,0.0,0.9012195031720731,255.0,2
Snap-39.jpg,73.0,255.0,246.04100443522137,35.62174668979147,1268.9088372316696,255.0,-3.8161401043509984,12.785809244329842,33124.0,0.7624918766175739,0.42592818291955736,61805.084700724285,248.60628451574647,16.777101039699787,255.0,255.0,255.0,255.0,0.0,0.8836000008457238,255.0,2
Snap-40.jpg,74.0,255.0,246.4712762451172,35.280829446184356,1244.7369264107492,255.0,-3.9742811464273218,13.970798324472682,32761.0,0.6876957092380529,0.40024253519747593,61992.82694030762,248.9835876926582,16.05459324167643,255.0,255.0,255.0,255.0,0.0,0.8915925742224687,255.0,2
Snap-41.jpg,69.0,255.0,244.8865694173177,38.56423057287728,1487.1998796780426,255.0,-3.6300856637061973,11.355795822990016,34596.0,0.7990531307270816,0.45061584044739833,61456.631760660806,247.90448112259045,18.84598736615943,255.0,255.0,255.0,255.0,0.0,0.8745809935244422,255.0,2
Snap-42.jpg,68.0,255.0,244.94040181477865,38.69313833170403,1497.1589539563836,255.0,-3.6559776093091503,11.521111436269576,34969.0,0.7742881720088562,0.43538897124075815,61492.9593951416,247.97773971697865,18.774365400939512,255.0,255.0,255.0,255.0,0.0,0.8770843161211246,255.0,2
Snap-43.jpg,65.0,255.0,241.79928080240884,43.96119310387906,1932.586499116544,255.0,-3.091318324679279,7.680234055235857,36100.0,0.9709469395882798,0.535250345400444,60399.478695678714,245.7630539680013,24.11651233176805,255.0,255.0,255.0,118.0,0.0,0.8417016075594558,255.0,2
Snap-44.jpg,68.0,255.0,240.5841491699219,45.14879785741738,2038.413947969936,255.0,-2.8704575778259334,6.3733199644348915,34969.0,1.0702582972781958,0.591154548283154,59919.14677978516,244.78387769578526,26.071839476831247,255.0,255.0,255.0,111.0,0.0,0.8240109798129235,255.0,2
Snap-46.jpg,69.0,255.0,245.38610860188803,37.82534608673749,1430.7568065814671,255.0,-3.754096439532703,12.263263165203767,34596.0,0.7455697451435283,0.42486006911239493,61645.09910135905,248.28431102540299,17.99627016272826,255.0,255.0,255.0,255.0,0.0,0.8816561083347434,255.0,2
Snap-48.jpg,70.0,255.0,242.79314900716145,41.240198438223516,1700.7539672240532,255.0,-3.1400136745015716,7.985000396248038,34225.0,0.9330102431773867,0.524898590347372,60649.26717203776,246.2707192746181,22.368381479658193,255.0,255.0,255.0,132.0,0.0,0.8458346635513836,255.0,2
Snap-49.jpg,69.0,255.0,246.24942545572915,35.94000121044988,1291.6836870071388,255.0,-3.927812843364624,13.579381462179402,34596.0,0.6867644775332606,0.3968486777082556,61930.463224283856,248.85831958020583,16.46982101763223,255.0,255.0,255.0,255.0,0.0,0.8909413496573765,255.0,2
Snap-50.jpg,65.0,255.0,244.28324157714843,40.32555048868099,1626.1500222151594,255.0,-3.563591531020319,10.85066193594803,36100.0,0.79451100616958,0.4402150932881041,61300.452137654625,247.58928114450882,19.950927869125703,255.0,255.0,255.0,255.0,0.0,0.8724810316736499,255.0,2
WP_20150902_017.jpg,9.0,252.0,117.36484726914415,44.99150070587076,2024.2351357663695,114.0,0.3470970608630307,-0.507518149880172,59049.0,7.440097485636204,2.5059380986985245,15798.7425102759,125.69304877468723,37.36505205736082,192.0,164.0,71.0,56.0,64.0,0.19829885627922317,115.00409689210153,3
WP_20150902_018.jpg,12.0,251.0,120.06800014076576,42.12648286140824,1774.6405582725224,116.0,0.473035419290054,-0.3260661872039292,57121.0,7.3377696721601655,2.404443863446726,16190.96521607545,127.24372368048434,34.39197824898322,194.0,162.0,77.0,64.0,58.0,0.21351822646322682,117.35918572770372,3
WP_20150902_021.jpg,3.0,255.0,125.89816216216217,42.729338351643115,1825.796355969199,118.0,0.36908779170944017,-0.32939344416477123,63504.0,7.38346929837193,2.4439104858471628,17676.14359177928,132.95165885305562,34.984831721146826,191.0,176.0,85.0,69.0,62.0,0.21432739136096873,124.53881944295922,3
WP_20150902_037.jpg,7.0,253.0,117.54015104166666,46.444500890311645,2157.091662950159,122.0,0.10880572631661288,-0.6031673543893534,60516.0,7.4471035859008845,2.5245103333216976,15972.778769847973,126.38345924150032,38.578209328663135,179.0,162.0,60.0,50.0,73.0,0.19381696419298575,116.39131214302627,3
WP_20150902_041.jpg,22.0,253.0,121.83414935247748,41.21337315907821,1698.542127149428,120.0,0.3824950855861092,0.18002260340684684,53361.0,7.338361022417165,2.3847881992210653,16542.102075591218,128.61610348471618,32.222619169763824,181.0,161.0,78.0,63.0,53.0,0.22523721375245864,120.34265061536547,3
WP_20150917_001.jpg,23.0,254.0,153.68549845157656,58.49501446770241,3421.6667175767143,170.0,-0.3685365291502083,-1.3047450014674729,53361.0,7.4708213111496775,2.632753560949059,27040.89915188626,164.44117231364615,51.634525546416285,225.0,215.0,73.0,63.0,113.0,0.17906351273712215,155.67709707039623,3
WP_20150917_002.jpg,12.0,253.0,148.77096354166667,46.6232416363852,2173.726660684763,154.0,-0.07848013193686366,-1.1055043675944767,58081.0,7.424536208698572,2.4945579777345364,24306.526253800675,155.90550424472087,40.43293604366085,216.0,202.0,92.0,80.0,76.0,0.18972420238808008,148.71182426477856,3
WP_20150917_003.jpg,20.0,253.0,142.03750929054053,54.821318618685304,3005.376975091412,148.0,0.018213450055020577,-1.6022783483139784,54289.0,7.20368672288642,2.3271624123010604,23180.031020551804,152.24989661918264,51.37849321662757,216.0,206.0,78.0,72.0,104.0,0.2268801566910819,141.27319997744144,3
WP_20150917_004.jpg,23.0,242.0,144.20794341216217,43.46028076841854,1888.7960044697707,153.0,-0.04235324402650624,-1.3040962733055248,47961.0,7.1830837825559,2.301286383710663,22684.726947635136,150.61449780029523,39.153895243518825,204.0,193.0,93.0,84.0,75.0,0.22095127705599654,144.04345139275287,3
WP_20150917_005.jpg,27.0,252.0,140.4700126689189,64.81055469792878,4200.408000253218,169.0,-0.15398836291221324,-1.7507521556818044,50625.0,7.021501292682196,2.313132049526151,23932.23245945946,154.70046043712819,62.00031073271079,216.0,209.0,63.0,57.0,130.0,0.23215690955240767,141.80624107820654,3
WP_20150917_006.jpg,29.0,237.0,138.87959853603604,48.12961800525815,2316.4601293320698,152.0,-0.09607895591954706,-1.4440449669049111,43264.0,7.160141783643027,2.3638666222995406,21604.00301886261,146.983002482813,43.76532782535993,204.0,197.0,79.0,72.0,88.0,0.2064352502200258,139.14052305158066,3
WP_20150917_008.jpg,40.0,243.0,137.45945495495496,56.93350181239377,3241.4236286218447,141.0,0.11130352785496922,-1.5688589863082143,41209.0,7.14271582821962,2.407802138413336,22136.525385135134,148.7834849206562,53.264192734432065,219.0,209.0,74.0,66.0,101.0,0.22460107288559678,136.00407587202233,3
WP_20150917_009.jpg,35.0,246.0,135.4762393018018,45.95939692207114,2112.2661654404824,126.0,0.158072543037158,-1.4131593224280616,44521.0,7.130254560258532,2.2836687121119104,20466.07758079955,143.05969935939174,42.12845528124129,204.0,190.0,84.0,77.0,82.0,0.222429931279239,134.41333894071764,3
WP_20150917_010.jpg,20.0,241.0,144.8983051801802,56.85705366251086,3232.724551181639,164.0,-0.4212174834819168,-1.3864599160531914,48841.0,7.073820973143727,2.3664657271481877,24228.24339527027,155.6542431007593,50.87549976877796,211.0,205.0,67.0,59.0,117.0,0.21681282855962222,147.77329431592102,3
WP_20150917_011.jpg,29.0,248.0,135.56986782094594,47.0924675202681,2217.700497147506,133.0,0.19803319804089153,-1.1458337942014987,47961.0,7.365852172456269,2.440068678967639,20596.889558136263,143.51616479733656,40.315890336385834,208.0,197.0,81.0,72.0,83.0,0.19682626671209058,134.18705685587108,3
WP_20150917_013.jpg,20.0,245.0,141.57510008445945,51.7660940712546,2679.7284953939807,148.0,-0.14749673131887373,-1.35397105214641,50625.0,7.417028291955858,2.5529451503098874,22723.237459318694,150.74228822503224,46.03296693198874,209.0,200.0,75.0,66.0,97.0,0.18258725653478913,142.88746625007255,3
WP_20150917_014.jpg,37.0,250.0,145.3926924268018,48.8098777197061,2382.404163012662,149.0,-0.04095453435339923,-1.353442603628818,45369.0,7.377615674284364,2.4637736709974316,23521.439174127252,153.36700810189672,43.8020881976905,213.0,199.0,87.0,77.0,90.0,0.19338680391653795,145.60707187839517,3
WP_20150917_015.jpg,32.0,253.0,138.6741299268018,56.46953234060239,3188.8080827663393,154.0,0.009116982936703304,-1.5411526271014826,48841.0,7.289539626963149,2.498136110865921,22419.322393721846,149.7308331430833,52.43751096163471,216.0,204.0,72.0,65.0,107.0,0.20315236184038238,137.72315456922445,3
WP_20150917_016.jpg,31.0,240.0,143.01825042229729,48.85353909028685,2386.6682816461853,159.0,-0.12100301006751786,-1.4956593000404046,43681.0,7.134175033887959,2.276429299299428,22840.888235501126,151.1320225349384,44.84111328249918,208.0,200.0,83.0,76.0,94.0,0.22277463326868097,143.64602708590158,3
WP_20150917_018.jpg,22.0,238.0,151.17375098536036,56.32920905460891,3172.9797927178342,175.0,-0.5342574090116954,-1.3571911345326757,46656.0,6.998113958118505,2.1883084927889747,26026.482779701575,161.32725367928873,50.63862042744797,213.0,206.0,72.0,64.0,113.0,0.254517112429522,154.39177310709368,3
WP_20150917_019.jpg,25.0,251.0,138.62835627815315,47.35843898243264,2242.8217428527955,143.0,0.0059201280756542895,-1.1635673971291267,51076.0,7.3442951600504305,2.437004123581052,21460.64290723536,146.49451493907668,40.425774510980844,207.0,195.0,79.0,71.0,87.0,0.20014480244979194,138.5509215280116,3
WP_20160302_513.jpg,35.0,253.0,135.38143806306306,43.479731226475735,1890.4870275265691,135.0,0.18811656934269091,-0.8686990219711208,47524.0,7.37712195108459,2.440415669766462,20218.62079954955,142.19219669007703,36.76848986187169,200.0,184.0,85.0,74.0,70.0,0.19962950377123057,133.92042636109971,3
WP_20160302_514.jpg,48.0,254.0,136.03809980292792,40.84869753040992,1668.6160899309177,133.0,0.3497198977433378,-0.7308649904864146,42436.0,7.2861319250588235,2.353681670522624,20174.980687922296,142.03865913166842,34.47314790122369,199.0,182.0,92.0,82.0,66.0,0.2114230659780082,134.31281522864865,3
WP_20160302_515.jpg,25.0,254.0,134.76292131193694,43.801840501700745,1918.6012313364317,135.0,0.17348653038512551,-0.7842090469710832,52441.0,7.426182642416445,2.4744684823952108,20079.64619186374,141.70266825950645,36.76550389197432,200.0,184.0,84.0,73.0,69.0,0.19650936230615382,133.53876918707886,3
WP_20160302_517.jpg,43.0,254.0,135.94414118806307,41.881680223933714,1754.0751383798404,132.0,0.37670578601818366,-0.7243041760923421,44521.0,7.322712072749154,2.3826993599913493,20234.884661739863,142.24937490808128,35.23542480813999,202.0,184.0,91.0,81.0,66.0,0.20806250877867943,133.88426106994075,3
WP_20160302_518.jpg,31.0,254.0,135.0926825731982,43.962742760388316,1932.7227510160753,135.0,0.22232990047862847,-0.8542812055967874,49729.0,7.3916971144996,2.446073409411337,20182.755635838963,142.06602562132497,37.08700119022762,202.0,185.0,84.0,74.0,70.0,0.19871120557104294,133.63399984181052,3
WP_20160302_519.jpg,43.0,254.0,133.79978125,41.24578541133195,1701.2148141976436,130.0,0.36785061338731445,-0.7452455553069783,44521.0,7.292472825465836,2.3599429454146015,19603.596276745495,140.0128432564152,34.84545980617434,198.0,181.0,89.0,80.0,66.0,0.21113340188253604,131.48271079822152,3
WP_20160302_520.jpg,26.0,254.0,133.81413457207208,44.06412736679072,1941.647320596755,133.0,0.1935337047124427,-0.7769877097150673,51984.0,7.434548239337331,2.484921477439646,19847.86993186937,140.88246850431523,36.95443415467399,201.0,184.0,84.0,74.0,70.0,0.19510729293173557,132.42332848685538,3
WP_20160302_521.jpg,32.0,254.0,132.26393074324324,41.211329791398185,1698.3737031753835,128.0,0.41727289930000766,-0.6788090245589258,49284.0,7.284927196326667,2.352135088160195,19192.12107882883,138.53563108034277,34.74682140266238,197.0,179.0,88.0,79.0,65.0,0.2131677484780098,130.02798372209705,3
WP_20160302_523.jpg,28.0,254.0,133.3492027027027,44.06316817313988,1941.562789454407,132.0,0.2637566559107843,-0.8062799448386371,51076.0,7.4084856705334445,2.4588568812418363,19723.5726509009,140.44063746259806,37.1860837585753,201.0,183.0,84.0,73.0,70.0,0.19845309467147682,131.46120488351127,3
WP_20160302_524.jpg,35.0,254.0,134.49459614301801,41.92637725338757,1757.8211095933748,131.0,0.4059549379125482,-0.7069502901668483,47961.0,7.313598697829933,2.3725685012302278,19846.617501266894,140.87802348580453,35.32400396090758,201.0,183.0,89.0,80.0,66.0,0.2090145432561468,131.82150798985046,3
WP_20160302_525.jpg,30.0,254.0,133.26433361486485,43.58620214771211,1899.7570176612235,132.0,0.2771193544248273,-0.789092822571277,50176.0,7.38815921575016,2.445100498221565,19659.139631475224,140.21105388476053,36.70155011317044,200.0,183.0,84.0,74.0,70.0,0.2004780286250672,131.61367034046506,3
WP_20160302_526.jpg,34.0,254.0,134.96496283783785,41.90676357689305,1756.1768334896099,131.0,0.3822521045747542,-0.7091934617589701,48400.0,7.323722511862804,2.3823834706762854,19971.718027308558,141.32132898932332,35.24467024194877,201.0,183.0,90.0,80.0,66.0,0.20797147625770568,132.70845177318498,3
WP_20160302_527.jpg,34.0,254.0,135.07471100788288,43.186466914992714,1865.0709245997602,133.0,0.2799853200983253,-0.7981341179061068,48400.0,7.377181629580424,2.4352597808326997,20110.24847846284,141.8106077783423,36.42481721305517,201.0,184.0,87.0,77.0,70.0,0.2005713459957133,133.16333758720228,3
WP_20160302_528.jpg,31.0,254.0,135.69420087274776,40.72191225784269,1658.2741379354386,132.0,0.37961283098075255,-0.6794848786014263,49729.0,7.290506120897378,2.3447901533608944,20071.190288429054,141.67282833496708,34.240124100572224,200.0,182.0,92.0,82.0,64.0,0.21421966447302718,133.60898946101258,3
WP_20160302_529.jpg,33.0,254.0,134.5987166385135,42.73482651090528,1826.2653969171727,134.0,0.23120888691497735,-0.7588306436350232,48841.0,7.387408122178418,2.4404097690729376,19943.079917652027,141.2199699676077,35.79754760409783,200.0,183.0,86.0,75.0,67.0,0.20107939394314076,133.15716448265442,3
1.jpg,0.0,226.0,168.27578922193877,30.07142447190269,904.290569769348,173.0,-1.9457730127366903,6.272611732521707,51076.0,6.658809540189457,1.8155697560035595,29221.031808035714,170.94160350258716,21.108491664824513,201.0,194.0,146.0,127.0,31.0,0.35800397142873414,172.04370122630993,4
10.jpg,15.0,193.0,140.73708545918367,26.82116836330585,719.3750723727986,143.0,-0.5777902980120437,0.019852170538300573,31684.0,6.682904014387174,1.8237796442223395,20526.30229591837,143.2700327909447,21.905644859685744,175.0,169.0,112.0,100.0,40.0,0.31035102580498275,142.65518089475884,4
11.jpg,36.0,195.0,161.43706154336735,20.425860697728837,417.21578524302356,166.0,-2.071544053406562,5.409433048987697,25281.0,5.954497078189969,1.218661324966783,26479.140625,162.72412428708904,13.902996822676526,181.0,178.0,148.0,129.0,18.0,0.5350726555407619,165.03885795232512,4
12.jpg,5.0,203.0,142.09717793367346,30.669717638839547,940.6315800461456,148.0,-1.193410684368687,1.4686721128203954,39204.0,6.777383036502429,1.89425392248454,21132.239556760203,145.3693212364982,23.192078618594188,177.0,170.0,114.0,89.0,34.0,0.3232999322613991,146.00516559565003,4
13.jpg,20.0,176.0,126.84618144132654,18.543178434275912,343.84946644539525,127.0,-0.20198658680247655,-0.20768825830922077,24336.0,6.235282680200437,1.3835703499008734,16433.803212691328,128.1943961828727,15.133351284282897,153.0,147.0,107.0,100.0,26.0,0.43140901043632535,127.01504368312555,4
14.jpg,2.0,208.0,153.92596061862244,42.86444783904582,1837.3608885462802,168.0,-1.7387000010953184,2.909052677458255,42436.0,6.889271213177347,2.094085684793394,25530.56224091199,159.7828596593264,31.337012764812762,193.0,188.0,115.0,83.0,40.0,0.3135415203915889,161.4688400039726,4
15.jpg,7.0,248.0,133.77863919005102,22.703735136665273,515.4595891558492,138.0,-1.424432246224245,2.87369670242854,58081.0,6.268016846746801,1.4369605235284546,18412.183892697703,135.6915026547267,16.865701398170277,158.0,154.0,114.0,98.0,25.0,0.4835908104111284,137.0963723243454,4
16.jpg,7.0,222.0,144.1846699617347,48.29748997236019,2332.647537630233,167.0,-0.7864433513430665,-0.8649590252434014,46225.0,6.979120834519931,2.207463380949804,23121.866589604593,152.0587603185183,42.14397280596534,192.0,188.0,75.0,60.0,82.0,0.2849218820542507,149.53972943934363,4
17.jpg,49.0,211.0,175.40672831632654,31.892839485840003,1017.1532104695552,188.0,-1.8540086256994692,2.3433576811488983,26244.0,5.983937079674115,1.7852022840105324,31784.67354910714,178.28256658772654,23.019355472054688,199.0,196.0,145.0,104.0,18.0,0.3521557267334798,182.65370470259404,4
18.jpg,32.0,216.0,179.22781808035714,26.616886403396116,708.458641811293,186.0,-2.3008717096240425,6.548917288082475,33856.0,6.236738037328949,1.6379275488855478,32831.069415656886,181.19345853439876,18.141484285582607,203.0,200.0,161.0,147.0,25.0,0.38569807857337074,183.97151494298072,4
19.jpg,0.0,205.0,137.69280133928572,31.34652784397598,982.6048078731615,142.0,-1.5095698606250443,4.304445771317864,42025.0,6.7621914015591855,1.9276559019443327,19941.912348533162,141.21583604020182,22.441705920605894,172.0,165.0,113.0,98.0,33.0,0.33310626139992333,140.58398500135678,4
2.jpg,6.0,232.0,186.06022799744898,35.59771656840143,1267.1974248842419,198.0,-1.9956225035067896,4.453161515467435,51076.0,6.616846176793601,1.7039650772287915,35885.60586734694,189.43496474343627,25.528971972737597,218.0,214.0,155.0,129.0,33.0,0.41749040030877027,192.6102463054187,4
20.jpg,27.0,221.0,161.99294483418367,57.632712291870256,3321.529526117493,194.0,-0.7684002141428194,-1.0414452589156695,37636.0,6.692984915137801,2.0638516743743605,29563.24370216837,171.93965133781205,51.482707066915275,213.0,212.0,76.0,62.0,103.0,0.32996094976549883,169.5601492965834,4
21.jpg,7.0,231.0,148.34093989158163,55.4117746947175,3070.4647748181346,177.0,-0.6312696321417572,-0.997175134251898,50176.0,7.165825581005725,2.4624032026840252,25075.49922273597,158.35245253148423,49.62573586558859,205.0,200.0,78.0,52.0,92.0,0.20867674929655775,153.8723176766044,4
22.jpg,6.0,215.0,142.20665258290816,36.24797733057931,1313.9158605581915,147.0,-0.4769118370220247,-0.23609154115531394,43681.0,7.152166716201912,2.2414332154638297,21536.64789939413,146.75369807740495,29.180290678152197,192.0,179.0,102.0,83.0,49.0,0.24200592851301173,144.04837950927234,4
23.jpg,17.0,203.0,165.5158840880102,22.849681983883837,522.1079667646256,169.0,-2.7290015606414855,11.657277355918247,34596.0,6.111805698445235,1.3163113152558632,27917.615852200255,167.08565423817885,15.076440357556196,189.0,184.0,150.0,141.0,22.0,0.5137932486258066,168.4386597053705,4
